"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_475","","type VI secretion system ATPase TssH","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_4306","","Hcp family type VI secretion system effector","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_11168","","DUF3289 family protein","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","4","3","3","0.625","0.625"
"group_4304","","GPW/gp25 family protein","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_12519","","hypothetical protein","18","8","19","28","48.64864864864865","77.77777777777779","3.3157894736842106","0.027470031873943358","1.0","0.5407557932649593","10","6","5","0.75390625","1.0"
"group_2774","","LLM class flavin-dependent oxidoreductase","8","17","29","19","21.62162162162162","52.77777777777778","0.30831643002028397","0.027470031873943496","1.0","0.5407557932649593","5","3","2","1.0","1.0"
"group_6819","","ABC transporter substrate-binding protein","8","17","29","19","21.62162162162162","52.77777777777778","0.30831643002028397","0.027470031873943496","1.0","0.5407557932649593","5","3","2","1.0","1.0"
"group_12605","","hypothetical protein","8","1","29","35","21.62162162162162","97.22222222222221","9.655172413793103","0.028100653023418305","1.0","0.5407557932649593","8","7","1","0.0703125","0.0703125"
"group_13023","","hypothetical protein","8","1","29","35","21.62162162162162","97.22222222222221","9.655172413793103","0.028100653023418305","1.0","0.5407557932649593","3","3","1","0.25","1.0"
"group_12817","","organomercurial transporter MerC","8","1","29","35","21.62162162162162","97.22222222222221","9.655172413793103","0.028100653023418305","1.0","0.5407557932649593","5","4","1","0.375","0.375"
"group_12789","","mercury resistance co-regulator MerD","8","1","29","35","21.62162162162162","97.22222222222221","9.655172413793103","0.028100653023418305","1.0","0.5407557932649593","5","4","1","0.375","0.375"
"group_12730","","PD-(D/E)XK nuclease-like domain-containing protein","8","1","29","35","21.62162162162162","97.22222222222221","9.655172413793103","0.028100653023418305","1.0","0.5407557932649593","8","7","1","0.0703125","0.0703125"
"group_12362","","LysR family transcriptional regulator","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","5","1","4","0.375","0.375"
"group_10797","","LysR family transcriptional regulator","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","4","1","4","0.125","0.625"
"group_5597","","HARLDQ motif MBL-fold protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_3206","","MFS transporter","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_14106","","type II toxin-antitoxin system HicB family antitoxin","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_11830","","winged helix-turn-helix domain-containing protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_10614","","BrnT family toxin","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","2","1.0","1.0"
"group_5561","","LysR family transcriptional regulator","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_1694","","type II toxin-antitoxin system HicA family toxin","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_12821","","fimbrial protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_11696","","AlpA family transcriptional regulator","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","5","1","4","0.375","0.375"
"group_8458","","aromatic acid/H+ symport family MFS transporter;MFS transporter","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","4","1","4","0.125","0.625"
"group_5105","","LysR family transcriptional regulator","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_12641","","hypothetical protein;Replication protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","6","1","5","0.21875","0.21875"
"group_11442","","tyrosine-type recombinase/integrase","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","2","1.0","1.0"
"group_7627","","alpha/beta hydrolase","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","5","1","4","0.375","0.375"
"group_4852","","aldo/keto reductase","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","5","1","4","0.375","0.375"
"group_12451","","hypothetical protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","5","1","4","0.375","0.375"
"group_11069","","hypothetical protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","5","1","4","0.375","0.375"
"group_6648","","polysaccharide pyruvyl transferase family protein","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","4","1","4","0.125","0.625"
"group_4294","","pyrroloquinoline quinone biosynthesis protein PqqE","1","7","36","29","2.7027027027027026","80.55555555555556","0.11507936507936507","0.02810065302341835","1.0","0.5407557932649593","3","1","3","0.25","1.0"
"group_11611","","OmpA family protein","9","18","28","18","24.324324324324326","50.0","0.32142857142857145","0.030124912594612634","1.0","0.5753312234647848","5","4","3","0.375","1.0"
"group_10865","","hypothetical protein","9","18","28","18","24.324324324324326","50.0","0.32142857142857145","0.030124912594612634","1.0","0.5753312234647848","5","4","3","0.375","1.0"
"group_9043","","stability determinant;hypothetical protein","19","9","18","27","51.35135135135135","75.0","3.1666666666666665","0.030124912594612637","1.0","0.5753312234647848","9","8","4","0.0390625","1.0"
"group_3781","","type II toxin-antitoxin system RelE/ParE family toxin;type II toxin-antitoxin system mRNA interferase toxin RelE/StbE family","19","9","18","27","51.35135135135135","75.0","3.1666666666666665","0.030124912594612637","1.0","0.5753312234647848","9","8","4","0.0390625","1.0"
"group_10002","","hypothetical protein;DNA-binding protein","18","27","19","9","48.64864864864865","25.0","0.3157894736842105","0.030124912594612637","1.0","0.5753312234647848","9","4","7","0.1796875","1.0"
"group_8915","","type II toxin-antitoxin system CcdA family antitoxin","5","13","32","23","13.513513513513514","63.888888888888886","0.2764423076923077","0.03167296909669633","1.0","0.6012632857200175","3","1","3","0.25","1.0"
"group_14914","","CcdB family protein","5","13","32","23","13.513513513513514","63.888888888888886","0.2764423076923077","0.03167296909669633","1.0","0.6012632857200175","3","1","3","0.25","1.0"
"group_11951","","DUF5405 family protein","5","13","32","23","13.513513513513514","63.888888888888886","0.2764423076923077","0.03167296909669633","1.0","0.6012632857200175","11","5","6","1.0","1.0"
"group_10503","","DUF4214 domain-containing protein;hypothetical protein","5","13","32","23","13.513513513513514","63.888888888888886","0.2764423076923077","0.03167296909669633","1.0","0.6012632857200175","4","2","3","0.625","1.0"
"group_1109","","choline BCCT transporter BetT","27","17","10","19","72.97297297297297","52.77777777777778","3.0176470588235293","0.0322968358833132","1.0","0.6103570942791163","6","3","4","0.6875","1.0"
"group_11958","","GrpB family protein;hypothetical protein","10","19","27","17","27.027027027027028","47.22222222222222","0.3313840155945419","0.0322968358833132","1.0","0.6103570942791163","12","6","7","0.7744140625","1.0"
"group_6086","","histidine phosphatase family protein","10","19","27","17","27.027027027027028","47.22222222222222","0.3313840155945419","0.0322968358833132","1.0","0.6103570942791163","9","4","5","1.0","1.0"
"group_2076","","hypothetical protein","21","11","16","25","56.75675675675676","69.44444444444444","2.9829545454545454","0.03395152897791304","1.0","0.6114660696121862","5","5","3","0.0625","1.0"
"group_13408","","type VI secretion system amidase effector protein Tae4","11","20","26","16","29.72972972972973","44.44444444444444","0.3384615384615385","0.033951528977913044","1.0","0.6114660696121862","8","3","6","0.2890625","0.7265625"
"group_11001","","hypothetical protein","11","20","26","16","29.72972972972973","44.44444444444444","0.3384615384615385","0.033951528977913044","1.0","0.6114660696121862","7","5","4","0.453125","1.0"
"group_10620","","TetR/AcrR family transcriptional regulator","11","20","26","16","29.72972972972973","44.44444444444444","0.3384615384615385","0.033951528977913044","1.0","0.6114660696121862","7","5","4","0.453125","1.0"
"group_10179","","FUSC family protein","11","20","26","16","29.72972972972973","44.44444444444444","0.3384615384615385","0.033951528977913044","1.0","0.6114660696121862","7","5","4","0.453125","1.0"
"group_9008","","multidrug transporter subunit MdtN","11","20","26","16","29.72972972972973","44.44444444444444","0.3384615384615385","0.033951528977913044","1.0","0.6114660696121862","7","5","4","0.453125","1.0"
"group_12317","","N-acetylglucosamine-binding protein GbpA","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_12011","","hypothetical protein","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","9","7","3","0.1796875","0.5078125"
"group_11798","","MFS transporter","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","9","7","3","0.1796875","0.5078125"
"group_11246","","type II secretion system ATPase GspE","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_9513","","L-ribulose-5-phosphate 3-epimerase","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_5810","","L-ribulose-5-phosphate 4-epimerase","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_12159","","general secretion pathway protein GspL","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_11984","","type II secretion system minor pseudopilin GspI","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_11759","","prepilin-type N-terminal cleavage/methylation domain-containing protein","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_10971","","FidL-like protein","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_8896","","HTH-type transcriptional regulator UlaR","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_2605","","PTS ascorbate transporter subunit IIC","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_12116","","type II secretion system minor pseudopilin GspJ","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_11946","","A24 family peptidase;prepilin peptidase","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_11658","","CadC family transcriptional regulator","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_10737","","3-keto-L-gulonate-6-phosphate decarboxylase UlaD","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_8320","","PTS ascorbate transporter subunit IIA","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_12093","","type II secretion system protein M","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_11935","","hypothetical protein;general secretion pathway protein GspC","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_11351","","N-acetylmuramoyl-L-alanine amidase AmiA","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","9","7","3","0.1796875","0.5078125"
"group_10028","","porin","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","9","7","3","0.1796875","0.5078125"
"group_6680","","PTS ascorbate transporter subunit IIB","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_12041","","ABC transporter substrate-binding protein","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","9","7","3","0.1796875","0.5078125"
"group_11852","","iron ABC transporter permease","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","9","7","3","0.1796875","0.5078125"
"group_11247","","type II secretion system major pseudopilin GspG","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_9685","","type II secretion system inner membrane protein GspF","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","5","3","4","0.375","1.0"
"group_6679","","L-ascorbate 6-phosphate lactonase","26","16","11","20","70.27027027027027","55.55555555555556","2.9545454545454546","0.03395152897791305","1.0","0.6114660696121862","6","5","5","0.21875","0.21875"
"group_8216","","FliC/FljB family flagellin;flagellin FliC","15","24","22","12","40.54054054054054","33.33333333333333","0.3409090909090909","0.035066147996389574","1.0","0.6221395938270531","9","3","7","0.1796875","0.5078125"
"group_9534","","Fic family protein","22","12","15","24","59.45945945945946","66.66666666666666","2.933333333333333","0.035066147996389574","1.0","0.6221395938270531","6","5","3","0.21875","1.0"
"group_8587","","FliC/FljB family flagellin;flagellin FliC","22","12","15","24","59.45945945945946","66.66666666666666","2.933333333333333","0.035066147996389574","1.0","0.6221395938270531","9","7","3","0.1796875","0.5078125"
"group_12359","","hypothetical protein","12","21","25","15","32.432432432432435","41.66666666666667","0.34285714285714286","0.0350661479963896","1.0","0.6221395938270531","7","5","6","0.125","0.453125"
"group_5766","","MarC family NAAT transporter","11","3","26","33","29.72972972972973","91.66666666666666","4.653846153846154","0.035153142436325786","1.0","0.6221395938270531","6","5","2","0.21875","0.6875"
"group_12639","","lipoprotein;hypothetical protein","11","3","26","33","29.72972972972973","91.66666666666666","4.653846153846154","0.035153142436325786","1.0","0.6221395938270531","7","5","3","0.453125","1.0"
"group_11975","","hypothetical protein","11","3","26","33","29.72972972972973","91.66666666666666","4.653846153846154","0.035153142436325786","1.0","0.6221395938270531","7","5","3","0.453125","1.0"
"group_10128","","acyltransferase family protein;acyltransferase","11","3","26","33","29.72972972972973","91.66666666666666","4.653846153846154","0.035153142436325786","1.0","0.6221395938270531","7","6","3","0.125","1.0"
"group_7184","","O-methyltransferase","11","3","26","33","29.72972972972973","91.66666666666666","4.653846153846154","0.035153142436325786","1.0","0.6221395938270531","4","3","2","0.625","1.0"
"group_10350","","cupin domain-containing protein","34","26","3","10","91.8918918918919","27.77777777777778","4.358974358974359","0.035153142436325814","1.0","0.6221395938270531","4","4","1","0.125","0.625"
"group_7053","","Hok/Gef family protein;type I toxin-antitoxin system Hok family toxin","34","26","3","10","91.8918918918919","27.77777777777778","4.358974358974359","0.035153142436325814","1.0","0.6221395938270531","6","5","3","0.21875","1.0"
"group_10648","","hypothetical protein","14","23","23","13","37.83783783783784","36.11111111111111","0.3440453686200378","0.035626755195031536","1.0","0.6221395938270531","5","3","4","0.375","1.0"
"group_11860","","sugar glycosyltransferase","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","8","5","4","0.7265625","1.0"
"group_9192","","TIR domain-containing protein;hypothetical protein","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","11","9","3","0.0654296875","0.2265625"
"group_11836","","ABC transporter ATP-binding protein;ATP-binding cassette domain-containing protein","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","6","4","4","0.6875","0.6875"
"group_11446","","hypothetical protein","13","22","24","14","35.13513513513514","38.88888888888889","0.3446969696969697","0.03562675519503175","1.0","0.6221395938270531","9","6","5","0.5078125","1.0"
"group_11444","","iron ABC transporter permease","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","6","4","4","0.6875","0.6875"
"group_10724","","hypothetical protein","13","22","24","14","35.13513513513514","38.88888888888889","0.3446969696969697","0.03562675519503175","1.0","0.6221395938270531","6","4","5","0.21875","0.6875"
"group_10371","","ABC transporter substrate-binding protein","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","6","4","4","0.6875","0.6875"
"group_6083","","hypothetical protein","13","22","24","14","35.13513513513514","38.88888888888889","0.3446969696969697","0.03562675519503175","1.0","0.6221395938270531","5","2","4","0.375","1.0"
"group_11895","","substrate-binding domain-containing protein","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","6","4","4","0.6875","0.6875"
"group_9556","","non-ribosomal peptide synthetase","24","14","13","22","64.86486486486487","61.111111111111114","2.901098901098901","0.03562675519503175","1.0","0.6221395938270531","5","5","3","0.0625","1.0"
"group_8005","","type II toxin-antitoxin system RelE/ParE family toxin;hypothetical protein","22","30","15","6","59.45945945945946","16.666666666666664","0.29333333333333333","0.0377438823458814","1.0","0.6254074919656745","7","5","5","0.453125","0.453125"
"group_10001","","nucleotidyltransferase domain-containing protein","21","29","16","7","56.75675675675676","19.444444444444446","0.3168103448275862","0.043287160515439675","1.0","0.6254074919656745","9","5","4","1.0","1.0"
"group_12405","","NAD(P)H-dependent oxidoreductase","30","21","7","15","81.08108108108108","41.66666666666667","3.061224489795918","0.043287160515439724","1.0","0.6254074919656745","6","5","3","0.21875","1.0"
"group_10449","","HigA family addiction module antidote protein","7","15","30","21","18.91891891891892","58.333333333333336","0.32666666666666666","0.043287160515439724","1.0","0.6254074919656745","9","2","8","0.0390625","0.1796875"
"group_10300","","PAS domain-containing protein","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","2","2","2","0.5","0.5"
"group_5003","","hypothetical protein","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","3","3","2","0.25","1.0"
"group_8840","","GNAT family N-acetyltransferase","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","4","3","3","0.625","0.625"
"group_8508","","hypothetical protein;TfoX/Sxy family protein","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","2","2","2","0.5","0.5"
"group_11509","","XRE family transcriptional regulator","25","32","12","4","67.56756756756756","11.11111111111111","0.2604166666666667","0.04592727384289079","1.0","0.6254074919656745","5","3","4","0.375","1.0"
"group_5853","","hypothetical protein","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","2","2","2","0.5","0.5"
"group_10559","","cytochrome P450","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","4","3","3","0.625","0.625"
"group_5727","","threo-3-hydroxy-L-aspartate ammonia-lyase","12","4","25","32","32.432432432432435","88.88888888888889","3.84","0.04592727384289079","1.0","0.6254074919656745","2","2","2","0.5","0.5"
"group_10930","","hypothetical protein;DUF883 family protein;membrane protein","33","25","4","11","89.1891891891892","30.555555555555557","3.63","0.04592727384289089","1.0","0.6254074919656745","4","2","3","0.625","1.0"
"group_11762","","hypothetical protein;phosphoribosylanthranilate isomerase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","5","2","0.21875","0.6875"
"group_8809","","hypothetical protein","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","4","4","2","0.125","1.0"
"group_4381","","IS200/IS605 family transposase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","5","3","2","1.0","1.0"
"group_11716","","LLM class flavin-dependent oxidoreductase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","5","2","0.21875","0.6875"
"group_6729","","helix-turn-helix domain-containing protein","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","4","2","0.6875","0.6875"
"group_12882","","Y-family DNA polymerase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","3","3","1","0.25","1.0"
"group_11021","","hypothetical protein","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","3","3","1","0.25","1.0"
"group_6226","","UbiD family decarboxylase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","5","2","0.21875","0.6875"
"group_11987","","anthranilate phosphoribosyltransferase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","5","2","0.21875","0.6875"
"group_10019","","replicative DNA helicase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","4","2","0.6875","0.6875"
"group_5440","","DNA polymerase III subunit theta","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","3","3","1","0.25","1.0"
"group_11963","","cysteine hydrolase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","6","5","2","0.21875","0.6875"
"group_9516","","hypothetical protein","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","4","4","2","0.125","1.0"
"group_4421","","IS6-like element IS26 family transposase","9","2","28","34","24.324324324324326","94.44444444444444","5.464285714285714","0.04622015532368903","1.0","0.6254074919656745","3","3","1","0.25","1.0"
"group_7902","","SDR family oxidoreductase","28","34","9","2","75.67567567567568","5.555555555555555","0.1830065359477124","0.04622015532368904","1.0","0.6254074919656745","3","1","3","0.25","1.0"
"group_12432","","type-F conjugative transfer system protein TraW","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","7","2","5","0.453125","0.453125"
"group_11078","","tail fiber assembly protein","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","6","1","5","0.21875","0.21875"
"group_12431","","type-F conjugative transfer system pilin assembly protein TraF;hypothetical protein","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","7","2","5","0.453125","0.453125"
"group_10229","","leucine efflux protein LeuE","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","4","0","4","0.125","0.125"
"group_11362","","TetR/AcrR family transcriptional regulator","35","28","2","8","94.5945945945946","22.22222222222222","5.0","0.04622015532368919","1.0","0.6254074919656745","5","4","2","0.375","1.0"
"group_12062","","Dabb family protein","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","5","1","4","0.375","0.375"
"group_8589","","hypothetical protein","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","6","2","4","0.6875","0.6875"
"group_5883","","sugar efflux transporter","35","28","2","8","94.5945945945946","22.22222222222222","5.0","0.04622015532368919","1.0","0.6254074919656745","5","4","2","0.375","1.0"
"group_11896","","type VI secretion system tip protein VgrG","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","5","1","4","0.375","0.375"
"group_7599","","type-F conjugative transfer system pilin assembly protein TrbC","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","7","2","5","0.453125","0.453125"
"group_12469","","tyrosine-type recombinase/integrase","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","6","2","4","0.6875","0.6875"
"group_11575","","hypothetical protein","2","8","35","28","5.405405405405405","77.77777777777779","0.2","0.04622015532368919","1.0","0.6254074919656745","5","1","4","0.375","0.375"
"group_11345","","MarR family transcriptional regulator","8","16","29","20","21.62162162162162","55.55555555555556","0.3448275862068966","0.048202608086431245","1.0","0.6254074919656745","6","4","3","0.6875","1.0"
"group_11233","","LysE family translocator","8","16","29","20","21.62162162162162","55.55555555555556","0.3448275862068966","0.048202608086431245","1.0","0.6254074919656745","5","3","3","1.0","1.0"
"group_10016","","UbiD family decarboxylase","8","16","29","20","21.62162162162162","55.55555555555556","0.3448275862068966","0.048202608086431245","1.0","0.6254074919656745","6","4","3","0.6875","1.0"
"group_11425","","glycosyltransferase family 2 protein","8","16","29","20","21.62162162162162","55.55555555555556","0.3448275862068966","0.048202608086431245","1.0","0.6254074919656745","7","4","3","1.0","1.0"
"group_8682","","M60 family metallopeptidase","20","28","17","8","54.054054054054056","22.22222222222222","0.33613445378151263","0.04820260808643128","1.0","0.6254074919656745","12","4","10","0.03857421875","0.3876953125"
"group_7150","","hypothetical protein","20","28","17","8","54.054054054054056","22.22222222222222","0.33613445378151263","0.04820260808643128","1.0","0.6254074919656745","5","4","4","0.375","0.375"
